customer_id,signup_date,region,acquisition_channel,account_type,age,gender,risk_score,credit_score,email,phone
C101715,2023-12-16,Kuala  Lumpur,Offline  Event,standard,31.0,M,0.349,671.0,user101715@inbox.io,+6016360064
C101716,2021-07-21,Sabah ,WEB ,Standard ,35.0,F,0.049,708.0,user101716@example.com,+6018272623
C101717,2025-09-05,selangor,ADs,Premium ,34.0,M,0.048,730.0,user101717@inbox.io,+6012386998
C101718,2025-08-12,BKK,Offline  Event,plus,38.0,,0.525,615.0,user101718@mail.com,+6014346627
C101719,2023-06-22,Kuala Lumpur ,paid ads,standard,29.0,F,0.281,,user101719@corp.co,+6012503113
C101720,2023-07-21,Sarawak,Referal,Premium ,36.0,F,0.078,627.0,user101720@example.com,+6015910613
C101721,2022-05-05,kuala-lumpur,offline  event,PLS,30.0,M,0.163,642.0,user101721@example.com,+6014696176
C101722,2022-06-25,johor,WEB ,standard,38.0,F,0.25,686.0,user101722@corp.co,+6015184192
C101723,2024-01-29,Sabah ,ADs,Premium ,37.0,F,0.318,736.0,user101723@inbox.io,+6018737381
C101724,2025-04-30,Saigon,referral,PRM,25.0,F,0.118,721.0,user101724@mail.com,6018226365
C101725,2022-11-28,Johor,offline,PRM,41.0,M,0.349,677.0,user101725@inbox.io,+6019610780
C101726,2022-01-13,Sabah,partner,standard,28.0,M,0.334,697.0,user101726@inbox.io,+6018785690
C101727,2022-09-17,penang,referral,standard,38.0,M,0.239,744.0,user101727@inbox.io,+6015441563
C101728,2022-03-08,Manila,Partnership,STD,,F,0.213,681.0,user101728@example.com,+6011571998
C101729,2023-01-06,Sabah,web,Premium ,47.0,F,0.198,631.0,user101729@corp.co,+6019218268
C101730,2025-03-15,Kuala Lumpur ,referral,Premium-,30.0,Other,0.303,644.0,user101730@mail.com,+6015398842
C101731,2021-03-23,Sarawak,referral,PLS,29.0,M,0.172,735.0,user101731@example.com,+6013520170
C101732,2024-01-27,Saigon,Offline  Event,STD,,M,0.245,631.0,user101732@example.com,+6019685158
C101733,18/09/2025,SG,Referal,PLS,,F,0.193,586.0,user101733@inbox.io,6010772622
C101734,2024-02-21,Singapore,referral,premium,38.0,F,0.215,662.0,user101734@inbox.io,+6013382820
C101735,2024-12-23,sabah,Partnership,standard,19.0,F,0.343,675.0,user101735@corp.co,+6015731714
C101736,2025-09-10,MNL,app-store,standard,24.0,F,,,user101736@example.com,+6014659770
C101737,2022-02-08,Johor ,paid ads,Premium ,23.0,M,0.255,593.0,user101737@example.com,+6019314875
C101738,2021-09-25,singapore ,partner,premium,40.0,F,0.7,701.0,user101738@inbox.io,6010397407
C101739,2021-07-24,Sarawak,App  store,plus,46.0,F,0.245,749.0,user101739@mail.com,+6019386046
C101740,2023-08-19,Ho Chi Minh City,Referral ,PRM ,,F,0.192,631.0,user101740@inbox.io,+6010649991
C101741,22/05/2024,Sabah,web ,STD,31.0,M,0.053,685.0,user101741@inbox.io,+6010737839
C101742,2025-01-27,singapore ,Partner ,plus,33.0,M,0.193,,user101742@example.com,+6011135084
C101743,2025-06-22,penang,offline,Standard ,41.0,M,0.311,732.0,user101743@mail.com,+6010536626
C101744,30/06/2024,Sabah,App store,plus,25.0,F,0.57,728.0,user101744@corp.co,+6019441701
C101745,2024-06-26,Sabah , web,standard,34.0,M,0.271,679.0,user101745@mail.com,+6016743012
C101746,2021-08-18,HCMC,Referal,STD,40.0,M,0.194,600.0,user101746@mail.com,+6018197922
C101747,2022-01-25,Jakarta,offline,Premium ,36.0,M,0.245,720.0,user101747@example.com,+6019661809
C101748,2023-09-12,SG,Referal ,PRM,34.0,F,0.625,,user101748@mail.com,+6013297349
C101749,2021-08-19, selangor,Partnership,Plus ,40.0,M,0.414,513.0,user101749@mail.com,+6013189925
C101750,2024-10-30,JKT,offline,Plus ,18.0,,0.418,727.0,user101750@inbox.io,+6016593499
C101751,2024-12-18,sarawak,paid ads,PRM,37.0,M,0.221,750.0,user101751@inbox.io,+6019895157
C101752,2025-05-27,BKK,Referal,PLS,27.0,M,0.487,760.0,user101752@example.com,+6012508270
C101753,2023-12-07,SG,referral,Premium ,18.0,F,0.093,603.0,user101753@corp.co,+6016402055
C101754,2022-02-03,SG,partner,plus,36.0,M,0.507,565.0,user101754@inbox.io,+6010899279
C101755,2025-09-09,Bangkok,IOS Store,PRM,43.0,M,0.176,655.0,user101755@ example.com,+6013841988
C101756,2022-07-20,Jakarta,Ads,premium,31.0,M,0.254,711.0,user101756@example.com,+6010568666
C101757,2022-02-05,Singapore,WEB ,PLS,40.0,F,0.173,623.0,user101757@inbox.io,+6015103055
C101758,2024-09-06,Johor ,referral,STD,45.0,F,0.37,585.0,user101758@mail.com,+6015691319
C101759,2025-04-12,Sabah,Referal,PRM,43.0,M,0.342,723.0,user101759@corp.co,+6019694419
C101760,2021-06-22,manila,app-store,standard,45.0,M,0.378,659.0,user101760@mail.com,+6010787321
C101761,2022-01-21,Sarawak,referral,PLS,38.0,Other,0.083,717.0,user101761@ inbox.io,+6016391597
C101762,29/05/2025,manila,app-store,PRM,33.0,F,0.13,681.0,user101762@corp.co,+6010640952
C101763,2022-04-21,MNL,offline,PRM,19.0,M,0.282,670.0,user101763@example.com,+6011163106
C101764,2023-08-03,Kuala Lumpur ,partner ,STD,30.0,F,0.265,676.0,user101764@example.com,+6016569149
C101765,2022-05-27,johor,partner,Standard ,25.0,F,0.328,658.0,user101765@inbox.io,+6011160174
C101766,2022-05-19,Ho Chi Minh City,partner,PLS,49.0,F,0.088,652.0,user101766@inbox.io,+6019209636
C101767,30/09/2023,bangkok,Offline  Event,Standard ,31.0,M,0.083,614.0,user101767@inbox.io,6017754151
C101768,2022-12-02,Bangkok,app-store,STD,33.0,M,0.278,709.0,user101768@corp.co,+6016487475
C101769,12/12/2023,selangor,ADs,premium,36.0,M,0.705,755.0,user101769@example.com,+6011118516
C101770,2025-06-01,Sabah ,IOS Store,STD,32.0,F,0.106,650.0,user101770@inbox.io,+6015734712
C101771,2023-06-02, SELANGOR ,app store,Standard ,46.0,F,0.072,792.0,user101771@mail.com,+6012969954
C101772,2021-09-03,Manila,website,PRM,27.0,M,0.237,703.0,user101772@ example.com,+6010666554
C101773,2023-02-18,Sabah ,web,PRM,34.0,F,0.498,695.0,user101773@inbox.io,+6016444101
C101774,2022-09-02,bangkok,WEB ,Standard ,26.0,F,0.463,719.0,user101774@example.com,+6013859507
C101775,2025-09-08,Sarawak,offline,PRM,21.0,Other,0.219,739.0,user101775@corp.co,6017403356
C101776,2023-05-03,Selangor,Referal,plus,27.0,F,0.404,653.0,user101776@inbox.io,+6019384724
C101777,2022-01-24,manila,referral ,STD,32.0,Other,0.108,713.0,user101777@corp.co,+6015824123
C101778,2023-07-30,jakarta,Ads,PLS,29.0,M,,743.0,user101778@mail.com,+6015847421
C101779,2025-07-16,Kuala  Lumpur,Offline  Event,premium,26.0,F,0.178,657.0,user101779@mail.com,+6018305205
C101780,18/10/2021,Jakarta,App store,Plus-,21.0,F,0.287,680.0,user101780@inbox.io,+6019297353
C101781,2025-04-11,jakarta,Referal,Standard ,31.0,M,0.285,,user101781@inbox.io,+6011650744
C101782,2022-06-08,Bangkok,referral,plus,20.0,M,0.316,650.0,user101782@corp.co,+6015983149
C101783,2022-04-25,Pulau Pinang,WEB ,plus ,38.0,Other,0.111,659.0,user101783@example.com,+6016503928
C101784,2022-06-16,HO CHI MINH CITY,offline,PLS,33.0,M,0.724,626.0,user101784@example.com,+6015368524
C101785,2023-11-15,Sabah ,Referral ,plus,20.0,F,0.136,676.0,user101785@mail.com,+6019357703
C101786,2021-05-08,Sabah ,web,Plus ,30.0,M,0.527,700.0,user101786@corp.co,+6014584675
C101787,2021-03-30,Kuala Lumpur ,website,Premium ,26.0,M,0.375,706.0,user101787@example.com,+6018211144
C101788,2021-09-10,manila,referral,PREMIUM ,35.0,M,0.204,631.0,user101788@corp.co,+6012906314
C101789,2021-05-22,Penang,WEB ,Plus ,43.0,M,0.075,644.0,user101789@corp.co,+6016642334
C101790,2023-04-03,selangor,Partner ,Premium ,18.0,F,0.203,731.0,user101790@mail.com,+6018638934
C101791,17/10/2022,Johor , Paid Ads,PRM,33.0,F,0.078,643.0,user101791@inbox.io,+6011107576
C101792,2024-07-18,Selangor,web,PRM,31.0,M,0.178,729.0,user101792@mail.com,+6017758218
C101793,2021-04-05,selangor,Offline  Event,PLS,37.0,M,0.134,636.0,user101793@inbox.io,+6018494152
C101794,28/03/2025,penang, Paid Ads,premium ,34.0,M,0.069,703.0,user101794@inbox.io,+6013284377
C101795,2025-08-23,Bangkok,paid ads,standard,26.0,M,0.161,725.0,user101795@corp.co,+6010184855
C101796,2023-06-19,JKT,PARTNERSHIP,Plus ,29.0,F,0.547,521.0,user101796@inbox.io,+6019586907
C101797,2023-07-28,Singapore, paid ads,PLS,26.0,M,0.144,732.0,user101797@mail.com,+6010758692
C101798,2025-02-09,SELANGOR ,website,premium,41.0,M,0.17,758.0,user101798@mail.com,+6013123989
C101799,31/01/2023,SG,IOS Store,PLS,32.0,F,0.075,661.0,user101799@corp.co,+6017757970
C101800,2024-06-15,Johor,App store,Standard ,47.0,M,0.34,701.0,user101800@inbox.io,+6018226529
C101801,2023-07-14,JKT,Partner ,Plus ,32.0,M,0.213,630.0,user101801@mail.com,6017874459
C101802,2024-11-10, manila,App store,Standard ,26.0,M,0.262,702.0,user101802@ inbox.io,+6016234825
C101803,2021-08-15,bangkok,Offline  Event,PRM,20.0,F,0.271,828.0,user101803@corp.co,+6013853253
C101804,2021-07-06,Manila,Ads,Premium ,18.0,F,0.209,548.0,user101804@corp.co,+6012442948
C101805,2022-05-07,Singapore,Offline  Event,plus,19.0,F,0.511,650.0,user101805@inbox.io,+6015656883
C101806,2024-09-27,Ho Chi Minh City,Offline  Event,PLS,34.0,M,0.168,728.0,user101806@inbox.io,+6018219509
C101807,2024-07-15,Johor,offline,standard,36.0,M,0.44,,user101807@ mail.com,6011778243
C101808,2025-02-13,Ho Chi Minh City,Referral ,STD,19.0,F,0.12,597.0,user101808@corp.co,+6019781867
C101809,2024-12-13,Johor ,App store,premium,39.0,F,0.356,642.0,user101809@inbox.io,+6011273449
C101810,2022-09-26,Jakarta,Offline  Event,STD,28.0,Other,0.047,645.0,user101810@corp.co,+6017585872
C101811,23/11/2023,BKK,web,PRM,33.0,M,0.179,641.0,user101811@corp.co,+6016203285
C101812,2022-03-23,sabah,PARTNER,Plus ,45.0,M,0.322,673.0,user101812@example.com,+6015992640
C101813,2023-08-30,Ho Chi Minh City, web,Premium ,39.0,F,0.213,594.0,user101813@example.com,+6011672017
C101814,20/09/2023,MNL,website,premium,30.0,F,0.665,665.0,user101814@example.com,+6010571696
C101815,2023-12-10,sarawak,IOS Store,plus,25.0,F,0.298,624.0,user101815@example.com,+6018379013
C101816,2024-05-23,SG, Paid Ads,Plus ,18.0,F,0.251,676.0,user101816@inbox.io,+6014232973
C101817,2022-02-11,SELANGOR ,referral,STD,26.0,F,0.295,638.0,user101817@example.com,+6014507930
C101818,2024-02-26,SG,paid ads,plus,30.0,F,0.28,670.0,user101818@ mail.com,+6017555853
C101819,2025-05-19,Johor,Offline  Event,plus,,F,0.178,618.0,user101819@inbox.io,+6010164066
C101820,2021-11-26,SABAH,Referal,Plus ,31.0,Other,0.188,737.0,user101820@example.com,+6014790438
C101821,2023-09-19,Selangor,offline  event,premium,33.0,F,0.375,660.0,user101821@mail.com,+6012943554
C101822,2023-01-22,Singapore,Offline  Event,PLS,30.0,M,0.309,681.0,user101822@mail.com,+6015737813
C101823,2024-12-20,MNL,app-store,Standard ,27.0,M,0.089,671.0,user101823@corp.co,+6017531272
C101824,16/01/2022,Kuala Lumpur ,OFFLINE,PLS,33.0,F,0.303,680.0,user101824@ example.com,6015621095
C101825,2023-04-12,kuala-lumpur,IOS  Store,Plus ,36.0,M,0.177,680.0,user101825@mail.com,+6011292545
C101826,2024-10-28,johor,web,STD,23.0,,0.277,728.0,user101826@mail.com,+6015369088
C101827,10/02/2023,BKK,IOS Store,Premium ,43.0,M,0.228,663.0,user101827@ mail.com,+6014467067
C101828,2022-03-14,Kuala  Lumpur,WEB ,standard,31.0,M,0.069,637.0,user101828@corp.co,6018415965
C101829,2021-10-28,Sarawak ,partner,Standard ,32.0,F,0.35,683.0,user101829@ corp.co,+6017695777
C101830,2021-06-07,sarawak,paid ads,premium,38.0,M,0.491,643.0,user101830@mail.com,+6015191984
C101831,2023-06-21,Jakarta,Partner ,plus,34.0,,0.542,676.0,user101831@example.com,+6019509936
C101832,2024-04-08,Johor ,Partner ,PLS,40.0,M,0.116,617.0,user101832@corp.co,+6011366617
C101833,2024-07-23,johor,WEB ,standard,34.0,F,0.183,743.0,user101833@example.com,+6019995232
C101834,2023-02-11,Saigon,Partner ,PLS,27.0,M,0.137,633.0,user101834@inbox.io,+6019118704
C101835,12/05/2022,MNL,Offline  Event,plus,35.0,F,0.156,752.0,user101835@mail.com,6011970210
C101836,2023-10-15,bangkok,partner,standard,23.0,M,0.235,676.0,user101836@mail.com,+6014129414
C101837,2023-08-30,johor,IOS Store, standard,33.0,F,0.228,731.0,user101837@inbox.io,+6019122511
C101838,2022-08-13,HCMC,Offline  Event,STANDARD ,32.0,M,,,user101838@example.com,+6015418264
C101839,2022-05-11,Singapore,ADs,PLS,30.0,M,0.14,562.0,user101839@mail.com,+6014426381
C101840,2025-03-29,HCMC,App store,premium ,31.0,M,0.464,581.0,user101840@example.com,+6019543315
C101841,2025-05-19,SG,IOS Store,PRM,18.0,M,0.324,830.0,user101841@corp.co,+6012780699
C101842,2024-12-21, manila,offline,premium ,28.0,F,0.511,644.0,user101842@mail.com,+6015251701
C101843,2025-03-30,Johor ,Referral ,plus,33.0,M,0.269,746.0,user101843@example.com,+6011541454
C101844,2023-08-17,jakarta,web,Standard ,33.0,M,0.184,602.0,user101844@example.com,+6015358121
C101845,2025-03-26,JKT,referral,plus,24.0,F,0.03,691.0,user101845@example.com,+6018965160
C101846,2021-03-14,Johor ,REFERAL,PLS,42.0,M,0.133,701.0,user101846@example.com,6019578939
C101847,2021-10-07,sarawak,Referal,plus,25.0,M,0.124,850.0,user101847@corp.co,+6013932733
C101848,2024-05-06,manila,app-store,Standard ,40.0,F,0.167,661.0,user101848@mail.com,6019932318
C101849,2025-04-20,Singapore,paid ads,Premium ,35.0,F,0.248,637.0,user101849@inbox.io,+6010579710
C101850,2024-11-21,KL,paid ads,STD,27.0,M,0.394,701.0,user101850@mail.com,+6016509337
C101851,2023-01-18,Johor,offline,Plus ,46.0,M,0.415,625.0,user101851@example.com,+6016609677
C101852,31/10/2022,Selangor,offline,STD,22.0,Other,0.265,705.0,user101852@inbox.io,+6015835649
C101853,2024-01-02,SELANGOR ,IOS Store,Premium ,39.0,M,0.088,677.0,user101853@inbox.io,+6012987986
C101854,2021-06-01,HCMC, IOS Store,Standard ,40.0,Other,0.283,,user101854@inbox.io,+6014775560
C101855,2021-06-07,Sarawak,App store,standard,27.0,M,0.247,710.0,user101855@example.com,+6014290563
C101856,2023-05-25,Penang,App store,STD,43.0,F,0.272,686.0,user101856@example.com,+6010984162
C101857,2025-03-18,Johor ,Ads,standard,30.0,M,0.505,726.0,user101857@inbox.io,+6013208828
C101858,2025-01-02,SG,Referal,PRM,34.0,F,0.086,779.0,user101858@example.com,+6015604172
C101859,2023-06-07,selangor,web,Plus  ,34.0,M,0.23,650.0,user101859@example.com,+6019722567
C101860,2025-07-26, MNL,offline,standard,31.0,F,0.08,655.0,user101860@inbox.io,+6017109494
C101861,2021-01-26,selangor,referral,Premium ,38.0,M,0.171,599.0,user101861@example.com,+6016464030
C101862,2021-11-30,SELANGOR ,Partner ,PLS,38.0,M,0.084,711.0,user101862@mail.com,+6018168892
C101863,2024-08-31,Sarawak,Offline  Event,Premium ,18.0,F,0.297,641.0,user101863@example.com,+6011237323
C101864,2022-02-21,johor,web,Plus ,42.0,F,0.443,701.0,user101864@example.com,+6014486682
C101865,2023-04-02,Selangor,Referal,Premium ,19.0,F,0.301,,user101865@example.com,+6010934355
C101866,2024-02-11,BKK,Referral ,Plus ,40.0,M,0.072,639.0,user101866@mail.com,+6017558922
C101867,06/06/2024,Johor ,WEB ,plus,41.0,F,0.204,652.0,user101867@mail.com,+6018345140
C101868,11/02/2024,manila,WEB ,PRM,23.0,M,0.163,741.0,user101868@mail.com,+6016334606
C101869,2021-05-21,Penang,Partner ,STD,29.0,Other,0.039,,user101869@mail.com,+6015144690
C101870,2024-05-29,sabah,website,standard,23.0,F,0.567,716.0,user101870@example.com,+6019541984
C101871,2021-06-08,bangkok,Partner  ,PLS,30.0,M,0.548,657.0,user101871@example.com,+6018151181
C101872,2022-08-28,Sabah,partner,plus,30.0,F,0.117,594.0,user101872@corp.co,+6011696451
C101873,2024-02-01,Pulau Pinang,referral,plus,38.0,F,0.364,637.0,user101873@example.com,+6012253372
C101874,2025-09-15,johor,WEB ,STD,42.0,M,0.248,619.0,user101874@example.com,+6017225579
C101875,2023-06-16,Jakarta,Offline  Event, standard,43.0,F,0.231,715.0,user101875@inbox.io,+6016535292
C101876,2021-08-17,Selangor,ADs,Plus ,28.0,M,0.722,697.0,user101876@example.com,+6012316339
C101877,2024-04-15,KL,Offline  Event,premium,30.0,F,0.339,644.0,user101877@inbox.io,6019777524
C101878,2025-04-16,Penang, Paid Ads,Premium ,19.0,M,0.135,654.0,user101878@mail.com,+6013475521
C101879,2024-10-31,Johor,partner, PLS,26.0,M,0.219,709.0,user101879@corp.co,+6012539898
C101880,05/09/2025,sarawak,WEB-,plus,40.0,M,0.203,661.0,user101880@mail.com,+6010188988
C101881,2023-05-20,manila,paid ads,Plus ,45.0,F,0.347,645.0,user101881@example.com,+6017759803
C101882,2022-01-05,SELANGOR ,Offline  Event,plus,22.0,F,0.175,799.0,user101882@inbox.io,+6017281823
C101883,2022-02-04,Johor-,Partner ,Premium ,,Other,0.387,647.0,user101883@example.com,+6016459988
C101884,2021-10-28,Saigon,app-store,PRM,32.0,M,0.289,720.0,user101884@example.com,+6015629462
C101885,2024-05-08,Bangkok,app-store,Standard ,34.0,M,0.028,704.0,user101885@inbox.io,+6011978570
C101886,2024-03-05,Pulau Pinang ,Offline  Event,PRM,26.0,F,0.098,589.0,user101886@corp.co,6013233351
C101887,20/11/2023,bangkok,website,plus,35.0,F,0.138,639.0,user101887@mail.com,+6016203377
C101888,10/02/2024,sarawak,OFFLINE  EVENT,STD,28.0,M,0.221,729.0,user101888@ corp.co,6013451762
C101889,2022-03-25,manila,Partnership,Plus ,32.0,M,0.127,672.0,user101889@corp.co,+6014243179
C101890,2022-09-11,Johor, Offline  Event,PLS,36.0,F,0.11,592.0,user101890@example.com,+6017986319
C101891,2025-05-01,BKK,Partnership,Standard ,32.0,M,0.392,704.0,user101891@inbox.io,+6010186227
C101892,2024-06-01,HCMC,Partnership, PLS,29.0,F,0.423,645.0,user101892@inbox.io,+6018234229
C101893,2025-04-03,Selangor,Referal,Plus ,31.0,F,0.231,706.0,user101893@corp.co,+6013312078
C101894,2021-05-06,SELANGOR,partner,PLS,31.0,F,0.214,841.0,user101894@corp.co,+6012774908
C101895,2021-05-21,JKT, Paid Ads,Standard ,,F,0.215,,user101895@corp.co,6010154035
C101896,2021-05-01,selangor,referral,STD,30.0,M,0.553,717.0,user101896@inbox.io,+6012440048
C101897,2022-03-02,Bangkok,website,Premium ,45.0,F,0.115,665.0,user101897@mail.com,+6013145182
C101898,2023-11-01,kuala-lumpur,Ads,PLS,36.0,F,0.66,613.0,user101898@corp.co,+6014970325
C101899,2025-01-11,Kuala  Lumpur,partner,STD,30.0,M,0.164,741.0,user101899@corp.co,+6016593927
C101900,2025-06-02,sabah,website,STD,38.0,F,0.199,644.0,user101900@inbox.io,+6014117902
C101901,20/11/2024,singapore  ,web,PRM,29.0,M,0.199,666.0,user101901@example.com,+6017198452
C101902,2022-04-08,Sarawak,referral,Standard ,41.0,F,0.117,788.0,user101902@corp.co,+6018908481
C101903,2025-05-21,johor, Paid Ads,STD,35.0,M,0.06,660.0,user101903@mail.com,+6015330771
C101904,2022-03-11,Selangor,app-store,standard ,31.0,F,,753.0,user101904@inbox.io,+6013218691
C101905,2023-10-16,Manila,IOS Store,Premium ,36.0,,0.254,703.0,user101905@mail.com,+6011456643
C101906,2023-09-17,jakarta,WEB ,Premium ,19.0,M,0.484,647.0,user101906@example.com,+6016409349
C101907,2022-05-20,JKT,Partnership,plus,23.0,Other,0.203,700.0,user101907@mail.com,+6018330603
C101908,2024-05-05,singapore ,app-store,plus,22.0,F,0.243,637.0,user101908@corp.co,+6015991429
C101909,19/07/2023,KL,WEB ,PRM,33.0,M,0.211,734.0,user101909@mail.com,+6016286337
C101910,2023-11-12,MNL,Partnership,Premium ,,M,0.412,,user101910@mail.com,+6018583124
C101911,2025-04-26,Sabah ,app-store,standard,50.0,M,0.208,683.0,user101911@corp.co,+6015302717
C101912,2025-05-03,KL,app-store,premium,37.0,F,0.34,761.0,user101912@example.com,+6011914375
C101913,2025-07-12,SARAWAK,App-store,standard,,F,0.17,690.0,user101913@example.com,+6018371203
C101914,2025-03-02,Sabah,Referral ,premium,18.0,F,0.26,735.0,user101914@corp.co,+6018989746
C101915,2023-07-21,Sarawak,web,Premium ,28.0,F,0.464,850.0,user101915@mail.com,+6013349301
C101916,2025-01-15,Johor,App store,premium,26.0,F,0.212,829.0,user101916@example.com,+6016401663
C101917,21/02/2021,jakarta,Ads,STD,,M,0.06,669.0,user101917@corp.co,+6019257989
C101918,2024-02-19,Sarawak,WEB ,premium,31.0,M,0.298,698.0,user101918@example.com,+6011461362
C101919,2023-10-27,PENANG, web,STD,28.0,F,0.203,617.0,user101919@mail.com,+6012960350
C101920,07/12/2021,Selangor,Partnership,premium,18.0,F,0.219,728.0,user101920@inbox.io,+6019535114
C101921,2024-07-18,manila,partner,standard,38.0,F,0.289,703.0,user101921@corp.co,+6014481517
C101922,2023-08-14,kuala-lumpur,IOS Store,Premium ,23.0,F,0.454,634.0,user101922@corp.co,+6018589492
C101923,2021-03-24,SELANGOR ,ADs,STD,34.0,F,,751.0,user101923@example.com,+6011496578
C101924,2025-01-14,manila, Paid Ads,PRM,49.0,F,0.247,664.0,user101924@corp.co,+6016303535
C101925,2023-04-05,Manila,web,PRM,25.0,M,0.324,649.0,user101925@mail.com,+6019319403
C101926,2022-12-08,JKT,app-store,PLS,,M,0.387,704.0,user101926@corp.co,6010317571
C101927,2021-06-09,johor,paid ads,PLS,30.0,Other,0.144,652.0,user101927@example.com,+6012268802
C101928,2025-02-01,KL ,Referral ,STD,41.0,F,0.23,678.0,user101928@corp.co,+6011555127
C101929,2022-06-14,Kuala Lumpur ,app-store,PRM,48.0,M,0.105,785.0,user101929@example.com,+6018847546
C101930,2025-06-17,Jakarta, Paid Ads,Standard ,22.0,M,0.23,643.0,user101930@example.com,+6018148596
C101931,2024-03-27,HCMC,App store,Plus ,36.0,M,0.311,721.0,user101931@inbox.io,+6017103275
C101932,2022-04-05,SG,REFERRAL,PRM,28.0,M,0.117,645.0,user101932@inbox.io,+6011636762
C101933,2023-01-23,Sabah, Referal,plus,31.0,F,0.363,622.0,user101933@corp.co,+6012187745
C101934,2021-04-09,KL,WEB ,PLS ,53.0,M,0.365,,user101934@corp.co,+6015452549
C101935,2021-12-08,Kuala  Lumpur,website,Plus ,20.0,F,0.268,841.0,user101935@corp.co,+6017375625
C101936,16/08/2022,jakarta,partner,premium,34.0,M,0.049,727.0,user101936@example.com,+6011240345
